pattern,blur_sigma,quality,chroma_sampling,encoder_path,encoder_path_description,decoder,metric,score,uncompressed_score,ratio_to_uncompressed,encoded_size_bytes,encoded_sha256,decoded_sha256,quantization_fingerprint,component_signature
achromatic_checkerboard,3,50,444,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",opencv,tenengrad_energy,7636.371216,7385.552124,1.033961,5062,19cd9931b63939115584899dabd3ba0d862ed0225f1e8689aeb837291ee07c2e,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,444,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",pillow,laplacian_variance,73.182434,38.305969,1.910471,5062,19cd9931b63939115584899dabd3ba0d862ed0225f1e8689aeb837291ee07c2e,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,444,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",pillow,tenengrad_energy,7636.371216,7385.552124,1.033961,5062,19cd9931b63939115584899dabd3ba0d862ed0225f1e8689aeb837291ee07c2e,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,opencv_quality,"OpenCV numeric quality, default Huffman coding",opencv,laplacian_variance,73.182434,38.305969,1.910471,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,opencv_quality,"OpenCV numeric quality, default Huffman coding",opencv,tenengrad_energy,7636.371216,7385.552124,1.033961,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,opencv_quality,"OpenCV numeric quality, default Huffman coding",pillow,laplacian_variance,73.182434,38.305969,1.910471,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,opencv_quality,"OpenCV numeric quality, default Huffman coding",pillow,tenengrad_energy,7636.371216,7385.552124,1.033961,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_quality,"Pillow numeric quality, default Huffman coding",opencv,laplacian_variance,73.182434,38.305969,1.910471,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_quality,"Pillow numeric quality, default Huffman coding",opencv,tenengrad_energy,7636.371216,7385.552124,1.033961,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_quality,"Pillow numeric quality, default Huffman coding",pillow,laplacian_variance,73.182434,38.305969,1.910471,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_quality,"Pillow numeric quality, default Huffman coding",pillow,tenengrad_energy,7636.371216,7385.552124,1.033961,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,opencv,laplacian_variance,73.182434,38.305969,1.910471,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,opencv,tenengrad_energy,7636.371216,7385.552124,1.033961,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,pillow,laplacian_variance,73.182434,38.305969,1.910471,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,pillow,tenengrad_energy,7636.371216,7385.552124,1.033961,7365,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",opencv,laplacian_variance,73.182434,38.305969,1.910471,4482,24ddbaafb5574600d7b2c8b7e3cb750fe1ef1420d7f2f89468403be2f7414f51,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",opencv,tenengrad_energy,7636.371216,7385.552124,1.033961,4482,24ddbaafb5574600d7b2c8b7e3cb750fe1ef1420d7f2f89468403be2f7414f51,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",pillow,laplacian_variance,73.182434,38.305969,1.910471,4482,24ddbaafb5574600d7b2c8b7e3cb750fe1ef1420d7f2f89468403be2f7414f51,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,50,420,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",pillow,tenengrad_energy,7636.371216,7385.552124,1.033961,4482,24ddbaafb5574600d7b2c8b7e3cb750fe1ef1420d7f2f89468403be2f7414f51,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,5d89a7270efa05888a15955b9188302ee764df560ffb9068ffda621838ed760f,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,opencv_quality,"OpenCV numeric quality, default Huffman coding",opencv,laplacian_variance,78.787109,38.305969,2.056784,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,opencv_quality,"OpenCV numeric quality, default Huffman coding",opencv,tenengrad_energy,7545.406982,7385.552124,1.021644,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,opencv_quality,"OpenCV numeric quality, default Huffman coding",pillow,laplacian_variance,78.787109,38.305969,2.056784,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,opencv_quality,"OpenCV numeric quality, default Huffman coding",pillow,tenengrad_energy,7545.406982,7385.552124,1.021644,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_quality,"Pillow numeric quality, default Huffman coding",opencv,laplacian_variance,78.787109,38.305969,2.056784,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_quality,"Pillow numeric quality, default Huffman coding",opencv,tenengrad_energy,7545.406982,7385.552124,1.021644,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_quality,"Pillow numeric quality, default Huffman coding",pillow,laplacian_variance,78.787109,38.305969,2.056784,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_quality,"Pillow numeric quality, default Huffman coding",pillow,tenengrad_energy,7545.406982,7385.552124,1.021644,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,opencv,laplacian_variance,78.787109,38.305969,2.056784,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,opencv,tenengrad_energy,7545.406982,7385.552124,1.021644,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,pillow,laplacian_variance,78.787109,38.305969,2.056784,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,pillow,tenengrad_energy,7545.406982,7385.552124,1.021644,10379,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",opencv,laplacian_variance,78.787109,38.305969,2.056784,5899,c81784f18a74e753ed62b91b4c508aed8b374b8f288b96fcad0eeada18932d8f,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",opencv,tenengrad_energy,7545.406982,7385.552124,1.021644,5899,c81784f18a74e753ed62b91b4c508aed8b374b8f288b96fcad0eeada18932d8f,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",pillow,laplacian_variance,78.787109,38.305969,2.056784,5899,c81784f18a74e753ed62b91b4c508aed8b374b8f288b96fcad0eeada18932d8f,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,444,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",pillow,tenengrad_energy,7545.406982,7385.552124,1.021644,5899,c81784f18a74e753ed62b91b4c508aed8b374b8f288b96fcad0eeada18932d8f,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,opencv_quality,"OpenCV numeric quality, default Huffman coding",opencv,laplacian_variance,78.787109,38.305969,2.056784,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,opencv_quality,"OpenCV numeric quality, default Huffman coding",opencv,tenengrad_energy,7545.406982,7385.552124,1.021644,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,opencv_quality,"OpenCV numeric quality, default Huffman coding",pillow,laplacian_variance,78.787109,38.305969,2.056784,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,opencv_quality,"OpenCV numeric quality, default Huffman coding",pillow,tenengrad_energy,7545.406982,7385.552124,1.021644,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_quality,"Pillow numeric quality, default Huffman coding",opencv,laplacian_variance,78.787109,38.305969,2.056784,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_quality,"Pillow numeric quality, default Huffman coding",opencv,tenengrad_energy,7545.406982,7385.552124,1.021644,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_quality,"Pillow numeric quality, default Huffman coding",pillow,laplacian_variance,78.787109,38.305969,2.056784,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_quality,"Pillow numeric quality, default Huffman coding",pillow,tenengrad_energy,7545.406982,7385.552124,1.021644,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,opencv,laplacian_variance,78.787109,38.305969,2.056784,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,opencv,tenengrad_energy,7545.406982,7385.552124,1.021644,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,pillow,laplacian_variance,78.787109,38.305969,2.056784,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_explicit_dqt,Pillow explicit OpenCV-extracted DQT tables,pillow,tenengrad_energy,7545.406982,7385.552124,1.021644,9071,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",opencv,laplacian_variance,78.787109,38.305969,2.056784,5270,c4b037c9fe41c2503aa0579edd6cd21881718f8ebb492d037722935c2260b9f0,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",opencv,tenengrad_energy,7545.406982,7385.552124,1.021644,5270,c4b037c9fe41c2503aa0579edd6cd21881718f8ebb492d037722935c2260b9f0,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",pillow,laplacian_variance,78.787109,38.305969,2.056784,5270,c4b037c9fe41c2503aa0579edd6cd21881718f8ebb492d037722935c2260b9f0,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,75,420,pillow_optimized,"Pillow numeric quality, optimized Huffman coding",pillow,tenengrad_energy,7545.406982,7385.552124,1.021644,5270,c4b037c9fe41c2503aa0579edd6cd21881718f8ebb492d037722935c2260b9f0,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,648a97dd92ddea908c8ff9414e3b9dac49ee23e89b0dca6127194554438d0514,1:2x2:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,95,444,opencv_quality,"OpenCV numeric quality, default Huffman coding",opencv,laplacian_variance,44.374756,38.305969,1.158429,18873,c037b9594d20c6d17098691530644e9c27b3bf07ce73ef079ad74ce3232b67ac,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,9b7e44ba5cd4771712ccd55ee663e65b5d0e57d62437e5a6e08fa6fd42126344,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,95,444,opencv_quality,"OpenCV numeric quality, default Huffman coding",opencv,tenengrad_energy,7516.663635,7385.552124,1.017752,18873,c037b9594d20c6d17098691530644e9c27b3bf07ce73ef079ad74ce3232b67ac,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,9b7e44ba5cd4771712ccd55ee663e65b5d0e57d62437e5a6e08fa6fd42126344,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,95,444,opencv_quality,"OpenCV numeric quality, default Huffman coding",pillow,laplacian_variance,44.374756,38.305969,1.158429,18873,c037b9594d20c6d17098691530644e9c27b3bf07ce73ef079ad74ce3232b67ac,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,9b7e44ba5cd4771712ccd55ee663e65b5d0e57d62437e5a6e08fa6fd42126344,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,95,444,opencv_quality,"OpenCV numeric quality, default Huffman coding",pillow,tenengrad_energy,7516.663635,7385.552124,1.017752,18873,c037b9594d20c6d17098691530644e9c27b3bf07ce73ef079ad74ce3232b67ac,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,9b7e44ba5cd4771712ccd55ee663e65b5d0e57d62437e5a6e08fa6fd42126344,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,95,444,pillow_quality,"Pillow numeric quality, default Huffman coding",opencv,laplacian_variance,44.374756,38.305969,1.158429,18873,c037b9594d20c6d17098691530644e9c27b3bf07ce73ef079ad74ce3232b67ac,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,9b7e44ba5cd4771712ccd55ee663e65b5d0e57d62437e5a6e08fa6fd42126344,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,95,444,pillow_quality,"Pillow numeric quality, default Huffman coding",opencv,tenengrad_energy,7516.663635,7385.552124,1.017752,18873,c037b9594d20c6d17098691530644e9c27b3bf07ce73ef079ad74ce3232b67ac,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,9b7e44ba5cd4771712ccd55ee663e65b5d0e57d62437e5a6e08fa6fd42126344,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,95,444,pillow_quality,"Pillow numeric quality, default Huffman coding",pillow,laplacian_variance,44.374756,38.305969,1.158429,18873,c037b9594d20c6d17098691530644e9c27b3bf07ce73ef079ad74ce3232b67ac,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,9b7e44ba5cd4771712ccd55ee663e65b5d0e57d62437e5a6e08fa6fd42126344,1:1x1:q0;2:1x1:q1;3:1x1:q1
achromatic_checkerboard,3,95,444,pillow_quality,"Pillow numeric quality, default Huffman coding",pillow,tenengrad_energy,7516.663635,7385.552124,1.017752,18873,c037b9594d20c6d17098691530644e9c27b3bf07ce73ef079ad74ce3232b67ac,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,9b7e44ba5cd4771712ccd55ee663e65b5d0e57d62437e5a6e08fa6fd42126344,1:1x1:q0;2:1x1:q1;3:1x1:q1
